Date,Close,Volume
2009-08-25,1028.00,5768740000
2009-08-26,1028.12,5080060000
2009-08-27,1030.98,5785880000
2009-08-28,1028.93,5785780000
2009-08-31,1020.62,5004560000
2009-09-01,998.04,6862360000
2009-09-02,994.75,5842730000
2009-09-03,1003.24,4624280000
2009-09-04,1016.40,4097370000
2009-09-08,1025.39,5235160000
2009-09-09,1033.37,5202550000
2009-09-10,1044.14,5191380000
2009-09-11,1042.73,4922600000
2009-09-14,1049.34,4979610000
2009-09-15,1052.63,6185620000
2009-09-16,1068.76,6793530000
2009-09-17,1065.49,6668110000
2009-09-18,1068.30,5607970000
2009-09-21,1064.66,4615280000
2009-09-22,1071.66,5246600000
2009-09-23,1060.87,5531930000
2009-09-24,1050.78,5505610000
2009-09-25,1044.38,4507090000
2009-09-28,1062.98,3726950000
2009-09-29,1060.61,4949900000
2009-09-30,1057.08,5998860000
2009-10-01,1029.85,5791450000
2009-10-02,1025.21,5583240000
2009-10-05,1040.46,4313310000
2009-10-06,1054.72,5029840000
2009-10-07,1057.58,4238220000
2009-10-08,1065.48,4988400000
2009-10-09,1071.49,3763780000
2009-10-12,1076.19,3710430000
2009-10-13,1073.19,4320480000
2009-10-14,1092.02,5406420000
2009-10-15,1096.56,5369780000
2009-10-16,1087.68,4894740000
2009-10-19,1097.91,4619240000
2009-10-20,1091.06,5396930000
2009-10-21,1081.40,5616290000
2009-10-22,1092.91,5192410000
2009-10-23,1079.60,4767460000
2009-10-26,1066.95,6363380000
2009-10-27,1063.41,5337380000
2009-10-28,1042.63,6600350000
2009-10-29,1066.11,5595040000
2009-10-30,1036.19,6512420000
2009-11-02,1042.88,6202640000
2009-11-03,1045.41,5487500000
2009-11-04,1046.50,5635510000
2009-11-05,1066.63,4848350000
2009-11-06,1069.30,4277130000
2009-11-09,1093.08,4460030000
2009-11-10,1093.01,4394770000
2009-11-11,1098.51,4286700000
2009-11-12,1087.24,4160250000
2009-11-13,1093.48,3792610000
2009-11-16,1109.30,4565850000
2009-11-17,1110.32,3824070000
2009-11-18,1109.80,4293340000
2009-11-19,1094.90,4178030000
2009-11-20,1091.38,3751230000
2009-11-23,1106.24,3827920000
2009-11-24,1105.65,3700820000
2009-11-25,1110.63,3036350000
2009-11-27,1091.49,2362910000
2009-11-30,1095.63,3895520000
2009-12-01,1108.86,4249310000
2009-12-02,1109.24,3941340000
2009-12-03,1099.92,4810030000
2009-12-04,1105.98,5781140000
2009-12-07,1103.25,4103360000
2009-12-08,1091.94,4748030000
2009-12-09,1095.95,4115410000
2009-12-10,1102.35,3996490000
2009-12-11,1106.41,3791090000
2009-12-14,1114.11,4548490000
2009-12-15,1107.93,5045100000
2009-12-16,1109.18,4829820000
2009-12-17,1096.08,7615070000
2009-12-18,1102.47,6325890000
2009-12-21,1114.05,3977340000
2009-12-22,1118.02,3641130000
2009-12-23,1120.59,3166870000
2009-12-24,1126.48,1267710000
2009-12-28,1127.78,2716400000
2009-12-29,1126.20,2491020000
2009-12-30,1126.42,2277300000
2009-12-31,1115.10,2076990000
2010-01-04,1132.99,3991400000
2010-01-05,1136.52,2491020000
2010-01-06,1137.14,4972660000
2010-01-07,1141.69,5270680000
2010-01-08,1144.98,4389590000
2010-01-11,1146.98,4255780000
2010-01-12,1136.22,4716160000
2010-01-13,1145.68,4170360000
2010-01-14,1148.46,3915200000
2010-01-15,1136.03,4758730000
2010-01-19,1150.23,4724830000
2010-01-20,1138.04,4810560000
2010-01-21,1116.48,6874290000
2010-01-22,1091.76,6208650000
2010-01-25,1096.78,4481390000
2010-01-26,1092.17,4731910000
2010-01-27,1097.50,5319120000
2010-01-28,1084.53,5452400000
2010-01-29,1073.87,5412850000
2010-02-01,1089.19,4077610000
2010-02-02,1103.32,4749540000
2010-02-03,1097.28,4285450000
2010-02-04,1063.11,5859690000
2010-02-05,1066.19,6438900000
2010-02-08,1056.74,4089820000
2010-02-09,1070.52,5114260000
2010-02-10,1068.13,4251450000
2010-02-11,1078.47,4400870000
2010-02-12,1075.51,4160680000
2010-02-16,1094.87,4080770000
2010-02-17,1099.51,4259230000
2010-02-18,1106.75,3878620000
2010-02-19,1109.17,3944280000
2010-02-22,1108.01,3814440000
2010-02-23,1094.60,4521050000
2010-02-24,1105.24,4168360000
2010-02-25,1102.94,4521130000
2010-02-26,1104.49,3945190000
2010-03-01,1115.71,3847640000
2010-03-02,1118.31,4134680000
2010-03-03,1118.79,3951320000
2010-03-04,1122.97,3945010000
2010-03-05,1138.70,4133000000
2010-03-08,1138.50,3774680000
2010-03-09,1140.45,5185570000
2010-03-10,1145.61,5469120000
2010-03-11,1150.24,4669060000
2010-03-12,1149.99,4928160000
2010-03-15,1150.51,4164110000
2010-03-16,1159.46,4369770000
2010-03-17,1166.21,4963200000
2010-03-18,1165.83,4234510000
2010-03-19,1159.90,5212410000
2010-03-22,1165.81,4261680000
2010-03-23,1174.17,4411640000
2010-03-24,1167.72,4705750000
2010-03-25,1165.73,5668900000
2010-03-26,1166.59,4708420000
2010-03-29,1173.22,4375580000
2010-03-30,1173.27,4085000000
2010-03-31,1169.43,4484340000
2010-04-01,1178.10,4006870000
2010-04-05,1187.44,3881620000
2010-04-06,1189.44,4086180000
2010-04-07,1182.45,5101430000
2010-04-08,1186.44,4726970000
2010-04-09,1194.37,4511570000
2010-04-12,1196.48,4607090000
2010-04-13,1197.30,5403580000
2010-04-14,1210.65,5760040000
2010-04-15,1211.67,5995330000
2010-04-16,1192.13,8108470000
2010-04-19,1197.52,6597740000
2010-04-20,1207.17,5316590000
2010-04-21,1205.94,5724310000
2010-04-22,1208.67,6035780000
2010-04-23,1217.28,5326060000
2010-04-26,1212.05,5647760000
2010-04-27,1183.71,7454540000
2010-04-28,1191.36,6342310000
2010-04-29,1206.78,6059410000
2010-04-30,1186.69,6048260000
2010-05-03,1202.26,4938050000
2010-05-04,1173.60,6594720000
2010-05-05,1165.87,6795940000
2010-05-06,1128.15,10617810000
2010-05-07,1110.88,9472910000
2010-05-10,1159.73,6893700000
2010-05-11,1155.79,5842550000
2010-05-12,1171.67,5225460000
2010-05-13,1157.44,4870640000
2010-05-14,1135.68,6126400000
2010-05-17,1136.94,5922920000
2010-05-18,1120.80,6170840000
2010-05-19,1115.05,6765800000
2010-05-20,1071.59,8328570000
2010-05-21,1087.69,5452130000
2010-05-24,1073.65,5224040000
2010-05-25,1074.03,7329580000
2010-05-26,1067.95,4521050000
2010-05-27,1103.06,5698460000
2010-05-28,1089.41,4871210000
2010-06-01,1070.71,5271480000
2010-06-02,1098.38,5026360000
2010-06-03,1102.83,4995970000
2010-06-04,1064.88,6180580000
2010-06-07,1050.47,5467560000
2010-06-08,1062.00,6192750000
2010-06-09,1055.69,5983200000
2010-06-10,1086.84,5144780000
2010-06-11,1091.60,4059280000
2010-06-14,1089.63,4425830000
2010-06-15,1115.23,4644490000
2010-06-16,1114.61,5002600000
2010-06-17,1116.04,4557760000
2010-06-18,1117.51,4555360000
2010-06-21,1113.20,4514360000
2010-06-22,1095.31,4514380000
2010-06-23,1092.04,4526150000
2010-06-24,1073.69,4814830000
2010-06-25,1076.76,5128840000
2010-06-28,1074.57,3896410000
2010-06-29,1041.24,6136700000
2010-06-30,1030.71,5067080000
2010-07-01,1027.37,6435770000
2010-07-02,1022.58,3968500000
2010-07-06,1028.06,4691240000
2010-07-07,1060.27,4931220000
2010-07-08,1070.25,4548460000
2010-07-09,1077.96,3506570000
2010-07-12,1078.75,3426990000
2010-07-13,1095.34,4640460000
2010-07-14,1095.17,4521050000
2010-07-15,1096.48,4552470000
2010-07-16,1064.88,5297350000
2010-07-19,1071.25,4089500000
2010-07-20,1083.48,4713280000
2010-07-21,1069.59,4747180000
2010-07-22,1093.67,4826900000
2010-07-23,1102.66,4524570000
2010-07-26,1115.01,4009650000
2010-07-27,1113.84,4725690000
2010-07-28,1106.13,4002390000
2010-07-29,1101.53,4612420000
2010-07-30,1101.60,4006450000
2010-08-02,1125.86,4144180000
2010-08-03,1120.46,4071820000
2010-08-04,1127.24,4057850000
2010-08-05,1125.81,3685560000
2010-08-06,1121.64,3857890000
2010-08-09,1127.79,3979360000
2010-08-10,1121.06,3979360000
2010-08-11,1089.47,4511860000
2010-08-12,1083.61,4521050000
2010-08-13,1079.25,3328890000
2010-08-16,1079.38,3142450000
2010-08-17,1092.54,3968210000
2010-08-18,1094.16,3724260000
2010-08-19,1075.63,4290540000
2010-08-20,1071.69,3761570000
2010-08-23,1067.36,3210950000
2010-08-24,1051.87,4436330000
2010-08-25,1055.33,4360190000
2010-08-26,1047.22,3646710000
2010-08-27,1064.59,4102460000
2010-08-30,1048.92,2917990000
2010-08-31,1049.33,4038770000
2010-09-01,1080.29,4396880000
2010-09-02,1090.10,3704210000
2010-09-03,1104.51,3534500000
2010-09-07,1091.84,3107380000
2010-09-08,1098.87,3224640000
2010-09-09,1104.18,3387770000
2010-09-10,1109.55,3061160000
2010-09-13,1121.90,4521050000
2010-09-14,1121.10,4521050000
2010-09-15,1125.07,3369840000
2010-09-16,1124.66,3364080000
2010-09-17,1125.59,4086140000
2010-09-20,1142.71,3364080000
2010-09-21,1139.78,4175660000
2010-09-22,1134.28,3911070000
2010-09-23,1124.83,3847850000
2010-09-24,1148.67,4123950000
2010-09-27,1142.16,3587860000
2010-09-28,1147.70,4025840000
2010-09-29,1144.73,3990280000
2010-09-30,1141.20,4284160000
2010-10-01,1146.24,4298910000
2010-10-04,1137.03,3604110000
2010-10-05,1160.75,4068840000
2010-10-06,1159.97,4073160000
2010-10-07,1158.06,3910550000
2010-10-08,1165.15,3871420000
2010-10-11,1165.32,2505900000
2010-10-12,1169.77,4076170000
2010-10-13,1178.10,4969410000
2010-10-14,1173.81,4969410000
2010-10-15,1176.19,5724910000
2010-10-18,1184.71,4450050000
2010-10-19,1165.90,5600120000
2010-10-20,1178.17,5027880000
2010-10-21,1180.26,4625470000
2010-10-22,1183.08,3177890000
2010-10-25,1185.62,4221380000
2010-10-26,1185.64,4203680000
2010-10-27,1182.45,4335670000
2010-10-28,1183.78,4283460000
2010-10-29,1183.26,3537880000
2010-11-01,1184.38,4129180000
2010-11-02,1193.57,3866200000
2010-11-03,1197.96,4665480000
2010-11-04,1221.06,5695470000
2010-11-05,1225.85,5637460000
2010-11-08,1223.25,3937230000
2010-11-09,1213.40,4848040000
2010-11-10,1218.71,4561300000
2010-11-11,1213.54,3931120000
2010-11-12,1199.21,4213620000
2010-11-15,1197.75,3503370000
2010-11-16,1178.34,5116380000
2010-11-17,1178.59,3904780000
2010-11-18,1196.69,4687260000
2010-11-19,1199.73,3675390000
2010-11-22,1197.84,3689500000
2010-11-23,1180.73,4133070000
2010-11-24,1198.35,3384250000
2010-11-26,1189.40,1613820000
2010-11-29,1187.76,3673450000
2010-11-30,1180.55,4284700000
2010-12-01,1206.07,4548110000
2010-12-02,1221.53,4970800000
2010-12-03,1224.71,3735780000
2010-12-06,1223.12,3527370000
2010-12-07,1223.75,6970630000
2010-12-08,1228.28,4607590000
2010-12-09,1233.00,4522510000
2010-12-10,1240.40,4547310000
2010-12-13,1240.46,4361240000
2010-12-14,1241.59,4132350000
2010-12-15,1235.23,4407340000
2010-12-16,1242.87,4736820000
2010-12-17,1243.91,4632470000
2010-12-20,1247.08,3548140000
2010-12-21,1254.60,3479670000
2010-12-22,1258.84,1285590000
2010-12-23,1256.77,2515020000
2010-12-27,1257.54,1992470000
2010-12-28,1258.51,2478450000
2010-12-29,1259.78,2214380000
2010-12-30,1257.88,1970720000
2010-12-31,1257.64,1799770000
2011-01-03,1271.87,4286670000
2011-01-04,1270.20,4796420000
2011-01-05,1276.56,4764920000
2011-01-06,1273.85,4844100000
2011-01-07,1271.50,4963110000
2011-01-10,1269.75,4036450000
2011-01-11,1274.48,4050750000
2011-01-12,1285.96,4226940000
2011-01-13,1283.76,4310840000
2011-01-14,1293.24,4661590000
2011-01-18,1295.02,5284990000
2011-01-19,1281.92,4743710000
2011-01-20,1280.26,4935320000
2011-01-21,1283.35,4935320000
2011-01-24,1290.84,3902470000
2011-01-25,1291.18,4595380000
2011-01-26,1296.63,4730980000
2011-01-27,1299.54,4309190000
2011-01-28,1276.34,5618630000
2011-01-31,1286.12,4167160000
2011-02-01,1307.59,5164500000
2011-02-02,1304.03,4098260000
2011-02-03,1307.10,4370990000
2011-02-04,1310.87,3925950000
2011-02-07,1319.05,3902270000
2011-02-08,1324.57,3881530000
2011-02-09,1320.88,3922240000
2011-02-10,1321.87,4184610000
2011-02-11,1329.15,4219300000
2011-02-14,1332.32,3567040000
2011-02-15,1328.01,3926860000
2011-02-16,1336.32,1966450000
2011-02-17,1340.43,1966450000
2011-02-18,1343.01,1162310000
2011-02-22,1315.44,1322780000
2011-02-23,1307.40,1330340000
2011-02-24,1306.10,1222900000
2011-02-25,1319.88,3836030000
2011-02-28,1327.22,1252850000
2011-03-01,1306.33,1180420000
2011-03-02,1308.44,1025000000
2011-03-03,1330.97,4340470000
2011-03-04,1321.15,4223740000
2011-03-07,1310.13,3964730000
2011-03-08,1321.82,4531420000
2011-03-09,1320.02,3709520000
2011-03-10,1295.11,4723020000
2011-03-11,1304.28,3740400000
2011-03-14,1296.39,4050370000
2011-03-15,1281.87,5201400000
2011-03-16,1256.88,5833000000
2011-03-17,1273.72,4134950000
2011-03-18,1279.21,4685500000
2011-03-21,1298.38,4223730000
2011-03-22,1293.77,3576550000
2011-03-23,1297.54,3842350000
2011-03-24,1309.66,4223740000
2011-03-25,1313.80,4223740000
2011-03-28,1310.19,3215170000
2011-03-29,1319.44,3482580000
2011-03-30,1328.26,3809570000
2011-03-31,1325.83,3566270000
2011-04-01,1332.41,4223740000
2011-04-04,1332.87,4223740000
2011-04-05,1332.63,3852280000
2011-04-06,1335.54,4223740000
2011-04-07,1333.51,4005600000
2011-04-08,1328.17,3582810000
2011-04-11,1324.46,3478970000
2011-04-12,1314.16,4275490000
2011-04-13,1314.41,3850860000
2011-04-14,1314.52,3872630000
2011-04-15,1319.68,4223740000
2011-04-18,1305.14,4223740000
2011-04-19,1312.62,3886300000
2011-04-20,1330.36,4236280000
2011-04-21,1337.38,3587240000
2011-04-25,1335.25,2142130000
2011-04-26,1347.24,3908060000
2011-04-27,1355.66,4051570000
2011-04-28,1360.48,4036820000
2011-04-29,1363.61,3479070000
2011-05-02,1361.22,3846250000
2011-05-03,1356.62,4223740000
2011-05-04,1347.32,4223740000
2011-05-05,1335.10,3846250000
2011-05-06,1340.20,4223740000
2011-05-09,1346.29,4265250000
2011-05-10,1357.16,4223740000
2011-05-11,1342.08,3846250000
2011-05-12,1348.65,3777210000
2011-05-13,1337.77,3426660000
2011-05-16,1329.47,3846250000
2011-05-17,1328.98,4053970000
2011-05-18,1340.68,3922030000
2011-05-19,1343.60,3626110000
2011-05-20,1333.27,4066020000
2011-05-23,1317.37,3255580000
2011-05-24,1316.28,3846250000
2011-05-25,1320.47,4109670000
2011-05-26,1325.69,3259470000
2011-05-27,1331.10,3124560000
2011-05-31,1345.20,4696240000
2011-06-01,1314.55,4241090000
2011-06-02,1312.94,3762170000
2011-06-03,1300.16,3505030000
2011-06-06,1286.17,3555980000
2011-06-07,1284.94,3846250000
2011-06-08,1279.56,3970810000
2011-06-09,1289.00,3332510000
2011-06-10,1270.98,3846250000
2011-06-13,1271.83,4132520000
2011-06-14,1287.87,3500280000
2011-06-15,1265.42,4070500000
2011-06-16,1267.64,3846250000
2011-06-17,1271.50,4916460000
2011-06-20,1278.36,3464660000
2011-06-21,1295.52,4056150000
2011-06-22,1287.14,3718420000
2011-06-23,1283.50,4983450000
2011-06-24,1268.45,3665340000
2011-06-27,1280.10,3479070000
2011-06-28,1296.67,3681500000
2011-06-29,1307.41,4347540000
2011-06-30,1320.64,4200500000
2011-07-01,1339.67,3796930000
2011-07-05,1337.88,3722320000
2011-07-06,1339.22,3564190000
2011-07-07,1353.22,4069530000
2011-07-08,1343.80,3594360000
2011-07-11,1319.49,3879130000
2011-07-12,1313.64,4227890000
2011-07-13,1317.72,4060080000
2011-07-14,1308.87,4358570000
2011-07-15,1316.14,4242760000
2011-07-18,1305.44,4118160000
2011-07-19,1326.73,4304600000
2011-07-20,1325.84,3767420000
2011-07-21,1343.80,4837430000
2011-07-22,1345.02,3522830000
2011-07-25,1337.43,3536890000
2011-07-26,1331.94,4007050000
2011-07-27,1304.89,3479040000
2011-07-28,1300.67,4951800000
2011-07-29,1292.28,5061190000
2011-08-01,1286.94,4967390000
2011-08-02,1254.05,5206290000
2011-08-03,1260.34,6446940000
2011-08-04,1200.07,4266530000
2011-08-05,1199.38,5454590000
2011-08-08,1119.46,2615150000
2011-08-09,1172.53,2366660000
2011-08-10,1120.76,5018070000
2011-08-11,1172.64,3685050000
2011-08-12,1178.81,5640380000
2011-08-15,1204.49,4272850000
2011-08-16,1192.76,5071600000
2011-08-17,1193.89,4388340000
2011-08-18,1140.65,3234810000
2011-08-19,1123.53,5167560000
2011-08-22,1123.82,5436260000
2011-08-23,1162.35,5013170000
2011-08-24,1177.60,5315310000
2011-08-25,1159.27,5748420000
2011-08-26,1176.80,5035320000
2011-08-29,1210.08,4228070000
2011-08-30,1212.92,4572570000
2011-08-31,1218.89,5267840000
2011-09-01,1204.42,4780410000
2011-09-02,1173.97,4401740000
2011-09-06,1165.24,5103980000
2011-09-07,1198.62,4441040000
2011-09-08,1185.90,4465170000
2011-09-09,1154.23,4586370000
2011-09-12,1162.27,5168550000
2011-09-13,1172.87,4681370000
2011-09-14,1188.68,4986740000
2011-09-15,1209.11,4479730000
2011-09-16,1216.01,5248890000
2011-09-19,1204.09,4254190000
2011-09-20,1202.09,4315610000
2011-09-21,1166.76,4728550000
2011-09-22,1129.56,6703140000
2011-09-23,1136.43,5639930000
2011-09-26,1162.95,4762830000
2011-09-27,1175.38,5548130000
2011-09-28,1151.06,4787920000
2011-09-29,1160.40,5285740000
2011-09-30,1131.42,4416790000
2011-10-03,1099.23,5670340000
2011-10-04,1123.95,3714670000
2011-10-05,1144.03,2510620000
2011-10-06,1164.97,5098330000
2011-10-07,1155.46,5580380000
2011-10-10,1194.89,4446800000
2011-10-11,1195.54,4424500000
2011-10-12,1207.25,5355360000
2011-10-13,1203.66,4436270000
2011-10-14,1224.58,4116690000
2011-10-17,1200.86,4300700000
2011-10-18,1225.38,4840170000
2011-10-19,1209.88,4846390000
2011-10-20,1215.39,4870290000
2011-10-21,1238.25,4980770000
2011-10-24,1254.19,4309380000
2011-10-25,1229.05,4473970000
2011-10-26,1242.00,4873530000
2011-10-27,1284.59,6367610000
2011-10-28,1285.09,4536690000
2011-10-31,1253.30,4310210000
2011-11-01,1218.28,5645540000
2011-11-02,1237.90,4110530000
2011-11-03,1261.15,4849140000
2011-11-04,1253.23,3830650000
2011-11-07,1261.12,3429740000
2011-11-08,1275.92,3908490000
2011-11-09,1229.10,4659740000
2011-11-10,1239.70,4002760000
2011-11-11,1263.85,3370180000
2011-11-14,1251.78,3219680000
2011-11-15,1257.81,3599300000
2011-11-16,1236.91,4085010000
2011-11-17,1216.13,4596450000
2011-11-18,1215.65,3827610000
2011-11-21,1192.98,4050070000
2011-11-22,1188.04,3911710000
2011-11-23,1161.79,3798940000
2011-11-25,1158.67,1664200000
2011-11-28,1192.55,3920750000
2011-11-29,1195.19,3992650000
2011-11-30,1246.96,5801910000
2011-12-01,1244.58,3818680000
2011-12-02,1244.28,4144310000
2011-12-05,1257.08,4148060000
2011-12-06,1258.47,3734230000
2011-12-07,1261.01,4160540000
2011-12-08,1234.35,4298370000
2011-12-09,1255.19,3830610000
2011-12-12,1236.47,3600570000
2011-12-13,1225.73,4121570000
2011-12-14,1211.82,4298290000
2011-12-15,1215.75,3810340000
2011-12-16,1219.66,5345800000
2011-12-19,1205.35,3659820000
2011-12-20,1241.30,4055590000
2011-12-21,1243.72,2959020000
2011-12-22,1254.00,3492250000
2011-12-23,1265.33,2233830000
2011-12-27,1265.43,2130590000
2011-12-28,1249.64,2349980000
2011-12-29,1263.02,2278130000
2011-12-30,1257.60,2271850000
2012-01-03,1277.06,3943710000
2012-01-04,1277.30,3592580000
2012-01-05,1281.06,4315950000
2012-01-06,1277.81,3656830000
2012-01-09,1280.70,3371600000
2012-01-10,1292.08,4221960000
2012-01-11,1292.48,3968120000
2012-01-12,1295.50,4019890000
2012-01-13,1289.09,3692370000
2012-01-17,1293.67,4010490000
2012-01-18,1308.04,4096160000
2012-01-19,1314.50,4465890000
2012-01-20,1315.38,3912620000
2012-01-23,1316.00,3770910000
2012-01-24,1314.65,3693560000
2012-01-25,1326.06,4410910000
2012-01-26,1318.43,4522070000
2012-01-27,1316.33,4007380000
2012-01-30,1313.01,3659010000
2012-01-31,1312.41,4235550000
2012-02-01,1324.09,4504360000
2012-02-02,1325.54,4120920000
2012-02-03,1344.90,4608550000
2012-02-06,1344.33,3379700000
2012-02-07,1347.05,3742460000
2012-02-08,1349.96,4096730000
2012-02-09,1351.95,4209890000
2012-02-10,1342.64,3877580000
2012-02-13,1351.77,3618040000
2012-02-14,1350.50,3889520000
2012-02-15,1343.23,4080340000
2012-02-16,1358.04,4108880000
2012-02-17,1361.23,3717640000
2012-02-21,1362.21,3795200000
2012-02-22,1357.66,3633710000
2012-02-23,1363.46,3786450000
2012-02-24,1365.74,3505360000
2012-02-27,1367.59,3648890000
2012-02-28,1372.18,3579120000
2012-02-29,1365.68,4482370000
2012-03-01,1374.09,3919240000
2012-03-02,1369.63,3283490000
2012-03-05,1364.33,3429480000
2012-03-06,1343.36,4191060000
2012-03-07,1352.63,3580380000
2012-03-08,1365.91,3543060000
2012-03-09,1370.87,3639470000
2012-03-12,1371.09,3081870000
2012-03-13,1395.95,4386470000
2012-03-14,1394.28,4502280000
2012-03-15,1402.60,4271650000
2012-03-16,1404.17,5163950000
2012-03-19,1409.75,3932570000
2012-03-20,1405.52,3695280000
2012-03-21,1402.89,3573590000
2012-03-22,1392.78,3740590000
2012-03-23,1397.11,3472950000
2012-03-26,1416.51,3576950000
2012-03-27,1412.52,3513640000
2012-03-28,1405.54,3892800000
2012-03-29,1403.28,3832000000
2012-03-30,1408.47,3676890000
2012-04-02,1419.04,3572010000
2012-04-03,1413.38,3822090000
2012-04-04,1398.96,3938290000
2012-04-05,1398.08,3303740000
2012-04-09,1382.20,3468980000
2012-04-10,1358.59,4631730000
2012-04-11,1368.71,3743040000
2012-04-12,1387.57,3618280000
2012-04-13,1370.26,3631160000
2012-04-16,1369.57,3574780000
2012-04-17,1390.78,3456200000
2012-04-18,1385.14,3463140000
2012-04-19,1376.92,4180020000
2012-04-20,1378.53,3833320000
2012-04-23,1366.94,3654860000
2012-04-24,1371.97,3617100000
2012-04-25,1390.69,3998430000
2012-04-26,1399.98,4034700000
2012-04-27,1403.36,3645830000
2012-04-30,1397.91,3574010000
2012-05-01,1405.82,3807950000
2012-05-02,1402.31,3803860000
2012-05-03,1391.57,4004910000
2012-05-04,1369.10,3975140000
2012-05-07,1369.58,3559390000
2012-05-08,1363.72,4261670000
2012-05-09,1354.58,4288540000
2012-05-10,1357.99,3727990000
2012-05-11,1353.39,3869070000
2012-05-14,1338.35,3688120000
2012-05-15,1330.66,4114040000
2012-05-16,1324.80,4280420000
2012-05-17,1304.86,4664280000
2012-05-18,1295.22,4512470000
2012-05-21,1315.99,3786750000
2012-05-22,1316.63,4123680000
2012-05-23,1318.86,4108330000
2012-05-24,1320.68,3937670000
2012-05-25,1317.82,2872660000
2012-05-29,1332.42,3441640000
2012-05-30,1313.32,3534290000
2012-05-31,1310.33,4557620000
2012-06-01,1278.04,4669350000
2012-06-04,1278.18,4011960000
2012-06-05,1285.50,3403230000
2012-06-06,1315.13,4268360000
2012-06-07,1314.99,4258140000
2012-06-08,1325.66,3497190000
2012-06-11,1308.93,3537530000
2012-06-12,1324.18,3442920000
2012-06-13,1314.88,3506510000
2012-06-14,1329.10,3687720000
2012-06-15,1342.84,4401570000
2012-06-18,1344.78,3259430000
2012-06-19,1357.98,3815350000
2012-06-20,1355.69,3695700000
2012-06-21,1325.51,4094470000
2012-06-22,1335.02,5271490000
2012-06-25,1313.72,3501820000
2012-06-26,1319.99,3412940000
2012-06-27,1331.85,3286910000
2012-06-28,1329.04,3969370000
2012-06-29,1362.16,4590480000
2012-07-02,1365.51,3301650000
2012-07-03,1374.02,2116390000
2012-07-05,1367.58,3041520000
2012-07-06,1354.68,2745140000
2012-07-09,1352.46,2904860000
2012-07-10,1341.47,3470600000
2012-07-11,1341.45,3426290000
2012-07-12,1334.76,3654440000
2012-07-13,1356.78,3212930000
2012-07-16,1353.64,2862720000
2012-07-17,1363.67,3566680000
2012-07-18,1372.78,3642630000
2012-07-19,1376.51,4043360000
2012-07-20,1362.66,3925020000
2012-07-23,1350.52,3717180000
2012-07-24,1338.31,3891290000
2012-07-25,1337.89,3719170000
2012-07-26,1360.02,4429300000
2012-07-27,1385.97,4399010000
2012-07-30,1385.30,3212060000
2012-07-31,1379.32,3821570000
2012-08-01,1375.32,4440920000
2012-08-02,1365.00,4193740000
2012-08-03,1390.99,3751170000
2012-08-06,1394.23,3122050000
2012-08-07,1401.35,3682490000
2012-08-08,1402.22,3221790000
2012-08-09,1402.80,3119610000
2012-08-10,1405.87,2767980000
2012-08-13,1404.11,2499990000
2012-08-14,1403.93,2930900000
2012-08-15,1405.53,2655750000
2012-08-16,1415.51,3114100000
2012-08-17,1418.16,2922990000
2012-08-20,1418.13,2766320000
2012-08-21,1413.17,3282950000
2012-08-22,1413.49,3062690000
2012-08-23,1402.08,3008240000
2012-08-24,1411.13,2598790000
2012-08-27,1410.44,2472500000
2012-08-28,1409.30,2629090000
2012-08-29,1410.49,2571220000
2012-08-30,1399.48,2530280000
2012-08-31,1406.58,2938250000
2012-09-04,1404.94,3200310000
2012-09-05,1403.44,3389110000
2012-09-06,1432.12,3952870000
2012-09-07,1437.92,3717620000
2012-09-10,1429.08,3223670000
2012-09-11,1433.56,3509630000
2012-09-12,1436.56,3641200000
2012-09-13,1459.99,4606550000
2012-09-14,1465.77,5041990000
2012-09-17,1461.19,3482430000
2012-09-18,1459.32,3377390000
2012-09-19,1461.05,3451360000
2012-09-20,1460.26,3382520000
2012-09-21,1460.15,4833870000
2012-09-24,1456.89,3008920000
2012-09-25,1441.59,3739900000
2012-09-26,1433.32,3565380000
2012-09-27,1447.15,3150330000
2012-09-28,1440.67,3509230000
2012-10-01,1444.49,3505080000
2012-10-02,1445.75,3321790000
2012-10-03,1450.99,3531640000
2012-10-04,1461.40,3615860000
2012-10-05,1460.93,3172940000
2012-10-08,1455.88,2328720000
2012-10-09,1441.48,3216320000
2012-10-10,1432.56,3225060000
2012-10-11,1432.84,3672540000
2012-10-12,1428.59,3134750000
2012-10-15,1440.13,3483810000
2012-10-16,1454.92,3568770000
2012-10-17,1460.91,3655320000
2012-10-18,1457.34,3880030000
2012-10-19,1433.19,3875170000
2012-10-22,1433.82,3216220000
2012-10-23,1413.11,3587670000
2012-10-24,1408.75,3385970000
2012-10-25,1412.97,3512640000
2012-10-26,1411.94,3284910000
2012-10-31,1412.16,3577110000
2012-11-01,1427.59,3929890000
2012-11-02,1414.20,3732480000
2012-11-05,1417.26,2921040000
2012-11-06,1428.39,3306970000
2012-11-07,1394.53,4356490000
2012-11-08,1377.51,3779520000
2012-11-09,1379.85,3647350000
2012-11-12,1380.03,2567540000
2012-11-13,1374.53,3455550000
2012-11-14,1355.49,4109510000
2012-11-15,1353.33,3928870000
2012-11-16,1359.88,4045910000
2012-11-19,1386.89,3374800000
2012-11-20,1387.81,3207160000
2012-11-21,1391.03,2667090000
2012-11-23,1409.15,1504960000
2012-11-26,1406.29,2948960000
2012-11-27,1398.94,3323120000
2012-11-28,1409.93,3359250000
2012-11-29,1415.95,3356850000
